0.00012978803832 0.00103846296764 -0.00000004108536 
0.00044328407417 0.00027567036483 0.00000002058049 
0.00035048637161 -0.00002439062708 0.00000002068456 
0.00031888467568 -0.00006492788978 -0.00001141571286 
0.00031887697670 -0.00006491559326 0.00001144612939 
0.00104241603643 0.00075152617263 -0.00000006899877 
-0.00037177873373 -0.00018334623736 -0.00005625509378 
-0.00037181647839 -0.00018333763837 0.00005627022904 
-0.00023253225615 -0.00011449289664 0.00000000686726 
-0.00023381010368 -0.00003330790531 -0.00000000583982 
-0.00028930877621 -0.00011095769242 0.00000000258648 
0.00001773383133 0.00008440278995 -0.00000003398756 
0.00012978803329 0.00103846296318 -0.00000004108536 
0.00031888459436 -0.00006492812525 -0.00001141561439 
0.00031887689532 -0.00006491582868 0.00001144603098 
0.00104241587586 0.00075152602221 -0.00000006899864 
-0.00023253376523 -0.00011449407491 0.00000000686746 
-0.00023381168371 -0.00003330854254 -0.00000000583979 
-0.00028930893401 -0.00011095772049 0.00000000258640 
-0.00037181919641 -0.00018333907507 0.00005627083045 
-0.00037178145191 -0.00018334767386 -0.00005625569490 
0.00044328411536 0.00027567035372 0.00000002058052 
0.00001773369522 0.00008440274385 -0.00000003398752 
0.00035048596913 -0.00002439071858 0.00000002068455 
