    8
Cluster output
   14    0.00000    0.00000    1.16768
   14    0.00000    0.00000   -1.16768
    1    0.00000    1.39329    1.68602
    1   -1.20662   -0.69664    1.68602
    1    1.20662   -0.69664    1.68602
    1    0.00000   -1.39329   -1.68602
    1   -1.20662    0.69664   -1.68602
    1    1.20662    0.69664   -1.68602
